classification,match_kind,oem_name,recovered_names,oem_instructions,recovered_instructions,instruction_ratio,instruction_delta,oem_bytes,recovered_bytes,oem_branches,recovered_branches,oem_calls,recovered_calls,oem_returns,recovered_returns,oem_relocations,recovered_relocations,missing_replacement_targets
expanded,exact_name,scene_mode,scene_mode,257,535,2.081712,278,1028,2140,20,66,21,14,2,1,21,68,
expanded,exact_name,mscaler_video_s_stream,mscaler_video_s_stream,256,546,2.132812,290,1024,2184,29,34,21,31,1,1,38,78,
expanded,exact_name,isp_framesource_show,isp_framesource_show,241,525,2.178423,284,964,2100,14,18,22,23,1,1,62,104,
expanded,exact_name,video_input_cmd_set,video_input_cmd_set,241,484,2.008299,243,964,1936,33,47,15,19,1,1,57,80,
expanded,exact_name,ldc_core_ops_init,ldc_core_ops_init,240,655,2.729167,415,960,2620,24,50,21,21,1,1,69,98,
expanded,exact_name,tx_isp_probe,tx_isp_probe,220,462,2.100000,242,880,1848,23,29,21,34,1,1,71,100,
expanded,exact_name,isp_vic_cmd_set,isp_vic_cmd_set,219,541,2.470320,322,876,2164,26,44,12,13,1,1,44,56,
expanded,exact_name,tx_isp_fs_probe,tx_isp_fs_probe,216,550,2.546296,334,864,2200,18,37,17,16,1,1,62,68,
expanded,exact_name,sharpening_initialize,sharpening_initialize,193,423,2.191710,230,772,1692,16,15,24,27,1,1,31,86,
expanded,exact_name,color_matrix_write,color_matrix_write,188,417,2.218085,229,752,1668,3,2,45,46,0,1,5,92,
expanded,exact_name,csi_core_ops_init,csi_core_ops_init,185,576,3.113514,391,740,2304,15,23,8,8,2,1,10,20,
expanded,exact_name,sinter_strength_calculate,sinter_strength_calculate,182,465,2.554945,283,728,1860,3,2,27,27,1,1,18,68,
expanded,exact_name,dump_vic_reg,dump_vic_reg,172,422,2.453488,250,688,1688,1,2,26,27,0,1,55,112,
expanded,exact_name,isp_mscaler_show,isp_mscaler_show,166,354,2.132530,188,664,1416,10,14,14,15,1,1,45,72,
expanded,exact_name,mscaler_sync_sensor_attr,mscaler_sync_sensor_attr,162,535,3.302469,373,648,2140,24,43,7,23,1,1,34,92,
expanded,exact_name,awb_init,awb_init,162,413,2.549383,251,648,1652,7,26,22,21,1,1,6,46,
expanded,exact_name,system_program_interrupt_event,system_program_interrupt_event,155,443,2.858065,288,620,1772,18,50,16,17,1,1,6,34,
expanded,exact_name,apical_sbus_write_data,apical_sbus_write_data,153,442,2.888889,289,612,1768,22,38,6,8,1,1,16,20,
expanded,exact_name,isp_core_tunning_unlocked_ioctl,isp_core_tunning_unlocked_ioctl,152,466,3.065789,314,608,1864,18,39,13,19,1,1,30,58,
expanded,exact_name,orientation_vflip,orientation_vflip,151,302,2.000000,151,604,1208,20,22,14,16,3,1,13,32,
expanded,exact_name,tx_isp_create_graph_and_nodes,tx_isp_create_graph_and_nodes,149,367,2.463087,218,596,1468,19,27,10,7,1,1,24,30,
expanded,exact_name,tx_isp_ldc_show,tx_isp_ldc_show,149,367,2.463087,218,596,1468,15,15,12,15,1,1,37,70,
expanded,exact_name,color_matrix_change_CCMs,color_matrix_change_CCMs,146,292,2.000000,146,584,1168,10,16,7,8,1,1,12,16,
expanded,exact_name,ae_calculate_exposure,ae_calculate_exposure,145,435,3.000000,290,580,1740,10,15,8,9,0,1,20,26,
expanded,exact_name,apical_api_calibration,apical_api_calibration,143,414,2.895105,271,572,1656,28,35,6,6,1,1,17,30,
expanded,exact_name,frame_chan_event,frame_chan_event,140,402,2.871429,262,560,1608,12,22,8,8,3,1,14,32,
expanded,exact_name,subdev_sensor_ops_set_input,subdev_sensor_ops_set_input,135,405,3.000000,270,540,1620,27,37,9,9,1,1,18,34,
expanded,exact_name,tx_isp_sync_ldc,tx_isp_sync_ldc,130,468,3.600000,338,520,1872,9,18,1,2,1,1,17,32,
expanded,exact_name,isp_vic_interrupt_service_routine,isp_vic_interrupt_service_routine,129,379,2.937984,250,516,1516,8,20,11,11,2,1,18,44,
expanded,exact_name,apical_isp_process_interrupt,apical_isp_process_interrupt,129,266,2.062016,137,516,1064,9,9,7,8,1,1,16,16,
expanded,exact_name,matrix_compute_hue_saturation,matrix_compute_hue_saturation,128,277,2.164062,149,512,1108,17,20,3,3,1,1,8,12,
expanded,exact_name,image_resize_enable,image_resize_enable,127,381,3.000000,254,508,1524,37,60,1,10,1,1,10,20,
expanded,exact_name,get_gmv_gauss_method_fast_v3,get_gmv_gauss_method_fast_v3,126,263,2.087302,137,504,1052,13,19,2,3,1,1,3,6,
expanded,exact_name,sinfo_show,sinfo_show,124,349,2.814516,225,496,1396,28,54,3,10,1,1,31,44,
expanded,exact_name,compute_transfrom_matrix,compute_transfrom_matrix,124,249,2.008065,125,496,996,12,18,10,10,1,1,13,22,
expanded,exact_name,apical_sbus_write_u32,apical_sbus_write_u32,119,271,2.277311,152,476,1084,18,21,1,3,1,1,2,4,
expanded,exact_name,awb_normalise,awb_normalise,118,244,2.067797,126,472,976,3,7,9,10,1,1,5,20,
expanded,exact_name,spi_io_write_sample,spi_io_write_sample,117,294,2.512821,177,468,1176,18,29,4,5,1,1,10,10,
expanded,exact_name,cmos_move_exposure_history,cmos_move_exposure_history,112,262,2.339286,150,448,1048,10,16,6,6,1,1,10,12,
expanded,exact_name,ispcore_core_ops_ioctl,ispcore_core_ops_ioctl,112,241,2.151786,129,448,964,25,37,3,8,1,1,7,24,
expanded,exact_name,tx_isp_sinfo_sensor_bind,tx_isp_sinfo_sensor_bind,110,312,2.836364,202,440,1248,14,22,3,3,2,1,12,16,
expanded,exact_name,apply_dvi_sync_param,apply_dvi_sync_param,110,262,2.381818,152,440,1048,1,0,19,20,0,1,4,80,
expanded,exact_name,apply_dvi_fpga_sync_param,apply_dvi_fpga_sync_param,109,230,2.110092,121,436,920,1,0,19,20,0,1,4,40,
expanded,exact_name,isp_subdev_init_clks,isp_subdev_init_clks,108,253,2.342593,145,432,1012,12,14,8,8,1,1,24,32,
expanded,exact_name,sensor_write_data,sensor_write_data,106,212,2.000000,106,424,848,9,12,4,4,1,1,8,8,
expanded,exact_name,flash_initialize,flash_initialize,101,235,2.326733,134,404,940,1,0,31,32,0,1,4,6,
expanded,exact_name,_update_fr,_update_fr,99,215,2.171717,116,396,860,5,9,10,10,1,1,6,20,
expanded,exact_name,dis_update_bg_map,dis_update_bg_map,99,209,2.111111,110,396,836,8,17,1,1,1,1,2,2,
expanded,exact_name,update_composite_matrix,update_composite_matrix,98,224,2.285714,126,392,896,15,17,0,0,1,1,0,0,
expanded,exact_name,get_gmv_gauss_method_fast_v2,get_gmv_gauss_method_fast_v2,91,200,2.197802,109,364,800,11,14,0,0,1,1,0,0,
expanded,exact_name,calc_scaled_modulation_u16,calc_scaled_modulation_u16,87,335,3.850575,248,348,1340,13,25,0,0,1,1,0,0,
expanded,exact_name,awb_process_light_source,awb_process_light_source,87,242,2.781609,155,348,968,12,19,1,1,1,1,2,2,
expanded,exact_name,ae_exposure,ae_exposure,86,308,3.581395,222,344,1232,11,19,4,4,1,1,14,16,
expanded,exact_name,register_value,register_value,86,189,2.197674,103,344,756,22,24,2,6,1,1,12,12,
expanded,exact_name,cmos_update_exposure_partitioning_lut,cmos_update_exposure_partitioning_lut,84,186,2.214286,102,336,744,10,15,2,4,1,1,12,12,
expanded,exact_name,tx_isp_vic_probe,tx_isp_vic_probe,84,174,2.071429,90,336,696,4,5,9,9,1,1,36,38,
expanded,exact_name,ae_calculate_exposure_ratio,ae_calculate_exposure_ratio,83,191,2.301205,108,332,764,7,9,2,2,1,1,7,12,
expanded,exact_name,mscaler_core_interrupt_service_routine,mscaler_core_interrupt_service_routine,82,224,2.731707,142,328,896,8,11,9,9,1,1,8,18,
expanded,exact_name,sensor_fsm_process_event,sensor_fsm_process_event,78,166,2.128205,88,312,664,17,20,5,12,1,1,11,24,
expanded,exact_name,iir_filter_v3,iir_filter_v3,76,191,2.513158,115,304,764,0,4,4,4,1,1,16,8,
expanded,exact_name,tx_isp_csi_slake_subdev,tx_isp_csi_slake_subdev,75,223,2.973333,148,300,892,12,24,5,5,2,1,10,12,
expanded,exact_name,general_frame_start,general_frame_start,75,192,2.560000,117,300,768,11,22,0,2,1,1,2,4,
expanded,exact_name,ldc_restart_module,ldc_restart_module,74,181,2.445946,107,296,724,4,10,1,1,2,1,2,12,
expanded,exact_name,isp_malloc_buffer,isp_malloc_buffer,74,151,2.040541,77,296,604,11,13,4,5,1,1,16,22,
expanded,replacement,apical_isp_ae_weight_s_attr.isra.0,apical_isp_ae_weight_s_attr_isra_0,73,211,2.890411,138,292,844,3,7,4,5,1,1,10,18,
expanded,exact_name,calc_inv_equidistant_modulation_u16,calc_inv_equidistant_modulation_u16,73,194,2.657534,121,292,776,10,14,0,0,3,1,0,0,
expanded,exact_name,matrix_yuv_initialize,matrix_yuv_initialize,72,149,2.069444,77,288,596,1,2,8,8,1,1,6,18,
expanded,exact_name,apical_sbus_read_data_u32,apical_sbus_read_data_u32,70,200,2.857143,130,280,800,7,15,3,3,1,1,6,12,
expanded,exact_name,image_resize_width,image_resize_width,69,207,3.000000,138,276,828,17,35,0,0,3,1,4,0,
expanded,exact_name,cmos_fsm_process_event,cmos_fsm_process_event,69,199,2.884058,130,276,796,12,36,3,3,2,1,9,6,
expanded,exact_name,sensor_set_mode,sensor_set_mode,67,212,3.164179,145,268,848,7,13,3,3,1,1,12,18,
expanded,exact_name,i2c_io_write_sample,i2c_io_write_sample,67,201,3.000000,134,268,804,9,16,3,3,1,1,7,10,
expanded,exact_name,apical_frame_buffer_configure_all,apical_frame_buffer_configure_all,67,169,2.522388,102,268,676,1,0,9,10,0,1,14,28,
expanded,exact_name,isp_io_write_sample,isp_io_write_sample,67,146,2.179104,79,268,584,12,13,2,6,1,1,6,12,
expanded,exact_name,isp_free_buffer,isp_free_buffer,67,140,2.089552,73,268,560,13,16,2,3,0,1,11,10,
expanded,exact_name,ldc_core_interrupt_service_routine,ldc_core_interrupt_service_routine,65,185,2.846154,120,260,740,4,10,4,4,1,1,6,8,
expanded,exact_name,__vb2_queue_cancel,__vb2_queue_cancel,65,135,2.076923,70,260,540,5,8,4,4,2,1,8,8,
expanded,exact_name,dis_analyze_stats,dis_analyze_stats,63,127,2.015873,64,252,508,8,11,3,3,1,1,8,10,
expanded,exact_name,tx_isp_sync_ncu,tx_isp_sync_ncu,62,214,3.451613,152,248,856,8,15,1,1,1,1,13,24,
expanded,exact_name,tx_isp_csi_activate_subdev,tx_isp_csi_activate_subdev,61,202,3.311475,141,244,808,10,24,3,3,2,1,6,8,
expanded,exact_name,tx_isp_vin_slake_subdev,tx_isp_vin_slake_subdev,61,190,3.114754,129,244,760,7,14,6,6,1,1,12,12,
expanded,exact_name,AWB_fsm_clear,AWB_fsm_clear,61,181,2.967213,120,244,724,0,0,4,4,1,1,2,8,
expanded,exact_name,ae_read_full_histogram_data,ae_read_full_histogram_data,61,161,2.639344,100,244,644,4,8,2,2,1,1,6,10,
expanded,exact_name,ds1_output_mode,ds1_output_mode,61,128,2.098361,67,244,512,20,22,1,1,1,1,2,2,
expanded,exact_name,ds2_output_mode,ds2_output_mode,61,128,2.098361,67,244,512,20,22,1,1,1,1,2,2,
expanded,exact_name,fr_output_mode,fr_output_mode,61,127,2.081967,66,244,508,20,22,1,1,1,1,2,2,
expanded,exact_name,tx_isp_subdev_deinit,tx_isp_subdev_deinit,60,167,2.783333,107,240,668,6,12,8,8,1,1,18,26,
expanded,exact_name,find_subdev_link_pad,find_subdev_link_pad,59,203,3.440678,144,236,812,10,18,1,1,3,1,4,4,
expanded,exact_name,calc_inv_equidistant_modulation_u32,calc_inv_equidistant_modulation_u32,59,142,2.406780,83,236,568,8,12,0,0,3,1,0,0,
expanded,exact_name,cmos_long_exposure_update,cmos_long_exposure_update,59,124,2.101695,65,236,496,4,6,2,3,1,1,2,2,
expanded,exact_name,tx_isp_vic_activate_subdev,tx_isp_vic_activate_subdev,58,178,3.068966,120,232,712,8,18,3,3,2,1,6,8,
expanded,exact_name,math_exp2,math_exp2,57,135,2.368421,78,228,540,2,2,1,1,1,1,5,8,
expanded,exact_name,AWB_fsm_process_event,AWB_fsm_process_event,57,133,2.333333,76,228,532,15,18,2,7,1,1,5,14,
expanded,exact_name,configure_channel_dma_addr,configure_channel_dma_addr,56,142,2.535714,86,224,568,6,9,0,0,1,1,0,0,
expanded,exact_name,compute_weight,compute_weight,56,135,2.410714,79,224,540,7,13,0,0,1,1,0,0,
expanded,exact_name,calc_equidistant_modulation_u16,calc_equidistant_modulation_u16,56,118,2.107143,62,224,472,4,9,0,0,3,1,0,0,
expanded,exact_name,calc_modulation_u16,calc_modulation_u16,53,173,3.264151,120,212,692,7,10,0,0,4,1,0,0,
expanded,exact_name,calc_modulation_u32,calc_modulation_u32,53,164,3.094340,111,212,656,7,11,0,0,4,1,0,0,
expanded,replacement,apical_isp_gamma_s_attr.isra.0,apical_isp_gamma_s_attr_isra_0,53,157,2.962264,104,212,628,4,8,4,5,1,1,8,18,
expanded,exact_name,image_crop_xoffset,image_crop_xoffset,51,122,2.392157,71,204,488,15,16,0,0,3,1,0,0,
expanded,exact_name,image_crop_yoffset,image_crop_yoffset,51,117,2.294118,66,204,468,15,16,0,0,3,1,0,0,
expanded,exact_name,private_math_exp2,private_math_exp2,50,130,2.600000,80,200,520,2,2,1,1,1,1,4,8,
expanded,exact_name,sensor_fsm_process_state,sensor_fsm_process_state,49,158,3.224490,109,196,632,10,25,1,5,1,1,4,10,
expanded,exact_name,tx_isp_release,tx_isp_release,49,149,3.040816,100,196,596,9,17,2,2,1,1,2,4,
expanded,exact_name,apical_sbus_read_u8,apical_sbus_read_u8,49,113,2.306122,64,196,452,9,10,1,1,1,1,0,0,
expanded,exact_name,tx_isp_open,tx_isp_open,48,150,3.125000,102,192,600,9,15,1,1,1,1,0,2,
expanded,exact_name,__fill_v4l2_buffer,__fill_v4l2_buffer,48,111,2.312500,63,192,444,6,7,1,1,1,1,2,2,
expanded,exact_name,math_log2,math_log2,48,107,2.229167,59,192,428,7,8,1,1,1,1,2,2,
expanded,exact_name,log2_int_to_fixed,log2_int_to_fixed,48,98,2.041667,50,192,392,7,8,1,1,1,1,2,2,
expanded,exact_name,AWB_fsm_process_state,AWB_fsm_process_state,47,144,3.063830,97,188,576,10,26,1,1,1,1,4,4,
expanded,exact_name,noise_reduction_fsm_process_event,noise_reduction_fsm_process_event,46,103,2.239130,57,184,412,10,6,3,3,1,1,7,10,
expanded,exact_name,apical_sbus_write_u8,apical_sbus_write_u8,45,132,2.933333,87,180,528,10,11,0,1,1,1,0,0,
expanded,exact_name,defect_pixel_initialize,defect_pixel_initialize,45,100,2.222222,55,180,400,0,0,8,8,1,1,4,16,
expanded,exact_name,color_matrix_fsm_process_event,color_matrix_fsm_process_event,45,91,2.022222,46,180,364,10,12,2,5,1,1,5,10,
expanded,exact_name,dis_fsm_process_event,dis_fsm_process_event,44,89,2.022727,45,176,356,10,12,2,4,1,1,5,8,
expanded,exact_name,flash_fsm_process_event,flash_fsm_process_event,44,89,2.022727,45,176,356,10,12,2,4,1,1,5,8,
expanded,exact_name,matrix_yuv_fsm_process_event,matrix_yuv_fsm_process_event,44,89,2.022727,45,176,356,10,12,2,4,1,1,5,8,
expanded,exact_name,vin_s_stream,vin_s_stream,43,103,2.395349,60,172,412,12,19,1,1,1,1,0,0,
expanded,exact_name,iridix_fsm_process_event,iridix_fsm_process_event,43,89,2.069767,46,172,356,9,12,2,4,1,1,5,8,
expanded,exact_name,calc_equidistant_modulation_u32,calc_equidistant_modulation_u32,42,96,2.285714,54,168,384,4,8,0,0,3,1,0,0,
expanded,exact_name,private_log2_int_to_fixed,private_log2_int_to_fixed,42,84,2.000000,42,168,336,6,6,1,1,2,1,2,2,
expanded,exact_name,ispcore_sync_sensor_attr,ispcore_sync_sensor_attr,41,84,2.048780,43,164,336,7,8,3,4,1,1,10,14,
expanded,exact_name,matrix_matrix_multiply,matrix_matrix_multiply,39,102,2.615385,63,156,408,5,6,0,0,1,1,0,0,
expanded,exact_name,ldc_core_ops_ioctl,ldc_core_ops_ioctl,38,129,3.394737,91,152,516,11,17,1,1,1,1,0,2,
expanded,exact_name,ncu_core_ops_ioctl,ncu_core_ops_ioctl,38,129,3.394737,91,152,516,11,17,1,1,1,1,0,2,
expanded,exact_name,cmos_fsm_clear,cmos_fsm_clear,38,123,3.236842,85,152,492,0,0,1,1,1,1,2,4,
expanded,exact_name,mscaler_core_ops_ioctl,mscaler_core_ops_ioctl,38,100,2.631579,62,152,400,11,16,1,2,1,1,0,0,
expanded,exact_name,apical_event_queue_push,apical_event_queue_push,38,83,2.184211,45,152,332,4,6,1,2,1,1,8,6,
expanded,exact_name,isp_irq_thread_handle,isp_irq_thread_handle,38,81,2.131579,43,152,324,7,7,2,2,1,1,0,0,
expanded,exact_name,get_gmv_gauss_init,get_gmv_gauss_init,38,80,2.105263,42,152,320,11,13,0,0,2,1,8,8,
expanded,exact_name,histogram_lum,histogram_lum,37,89,2.405405,52,148,356,3,4,2,2,1,1,6,6,
expanded,exact_name,__vb2_queue_free,__vb2_queue_free,36,73,2.027778,37,144,292,2,2,1,1,1,1,2,2,
expanded,exact_name,cmos_store_frame_exposure_set,cmos_store_frame_exposure_set,35,78,2.228571,43,140,312,0,0,1,1,1,1,2,2,
expanded,exact_name,get_quantised_integration_time,get_quantised_integration_time,35,73,2.085714,38,140,292,3,7,1,1,1,1,2,2,
expanded,exact_name,wdr_mode,wdr_mode,34,135,3.970588,101,136,540,10,14,0,0,2,1,0,0,
expanded,exact_name,ispcore_sensor_ops_release_all_sensor,ispcore_sensor_ops_release_all_sensor,33,88,2.666667,55,132,352,6,12,1,1,1,1,0,2,
expanded,exact_name,isp_core_tunning_open,isp_core_tunning_open,32,120,3.750000,88,128,480,1,2,0,0,1,1,0,0,
expanded,exact_name,system_chardev_init,system_chardev_init,32,101,3.156250,69,128,404,0,2,1,1,1,1,14,20,
expanded,exact_name,tx_isp_sinfo_init,tx_isp_sinfo_init,32,78,2.437500,46,128,312,2,4,3,3,1,1,16,18,
expanded,exact_name,_GET_HDR_TABLE_INDEX,_GET_HDR_TABLE_INDEX,32,67,2.093750,35,128,268,9,10,0,0,2,1,0,0,
expanded,exact_name,isp_core_tunning_release,isp_core_tunning_release,31,74,2.387097,43,124,296,2,4,2,2,1,1,8,8,
expanded,exact_name,leading_one_position,leading_one_position,31,63,2.032258,32,124,252,5,9,0,0,1,1,0,0,
expanded,exact_name,get_common_estimations,get_common_estimations,30,76,2.533333,46,120,304,5,9,0,0,2,1,0,0,
expanded,exact_name,dis_mode,dis_mode,29,73,2.517241,44,116,292,7,9,0,0,2,1,0,0,
expanded,exact_name,tx_isp_mscaler_remove,tx_isp_mscaler_remove,29,64,2.206897,35,116,256,0,0,5,5,1,1,6,12,
expanded,exact_name,private_leading_one_position_64,private_leading_one_position_64,28,117,4.178571,89,112,468,0,10,0,0,1,1,0,0,
expanded,exact_name,csi_sensor_ops_sync_sensor_attr,csi_sensor_ops_sync_sensor_attr,28,77,2.750000,49,112,308,5,7,2,2,1,1,8,12,
expanded,exact_name,awb_blue_gain,awb_blue_gain,28,69,2.464286,41,112,276,7,9,0,0,1,1,4,8,
expanded,exact_name,awb_red_gain,awb_red_gain,28,69,2.464286,41,112,276,7,8,0,0,1,1,4,10,
expanded,exact_name,private_leading_one_position,private_leading_one_position,28,68,2.428571,40,112,272,2,8,0,0,1,1,0,0,
expanded,exact_name,vic_sensor_ops_ioctl,vic_sensor_ops_ioctl,28,60,2.142857,32,112,240,8,11,0,1,1,1,2,2,
expanded,exact_name,APICAL_WRITE_32,APICAL_WRITE_32,28,59,2.107143,31,112,236,4,4,0,1,1,1,4,4,
expanded,exact_name,csi_sensor_ops_ioctl,csi_sensor_ops_ioctl,28,58,2.071429,30,112,232,8,9,0,0,1,1,0,0,
expanded,exact_name,isp_vic_frd_show,isp_vic_frd_show,27,94,3.481481,67,108,376,5,10,1,2,1,1,8,16,
expanded,exact_name,_process_fps_cnt,_process_fps_cnt,27,78,2.888889,51,108,312,2,4,1,1,1,1,2,2,
expanded,exact_name,tx_isp_vin_activate_subdev,tx_isp_vin_activate_subdev,27,71,2.629630,44,108,284,1,2,2,2,1,1,4,4,
expanded,exact_name,matrix_vector_multiply,matrix_vector_multiply,27,70,2.592593,43,108,280,4,4,0,0,1,1,0,0,
expanded,exact_name,msclaer_notify_front_module,msclaer_notify_front_module,27,59,2.185185,32,108,236,1,2,1,1,1,1,6,8,
expanded,exact_name,APICAL_WRITE_16,APICAL_WRITE_16,26,60,2.307692,34,104,240,3,3,0,1,1,1,4,4,
expanded,exact_name,contrast_strength,contrast_strength,26,60,2.307692,34,104,240,4,6,1,1,3,1,2,2,
expanded,exact_name,brightness_strength,brightness_strength,26,59,2.269231,33,104,236,4,6,1,1,3,1,2,2,
expanded,exact_name,saturation_strength,saturation_strength,26,59,2.269231,33,104,236,4,6,1,1,3,1,2,2,
